Id	UpGoodsId[1]	UpGoodsId[2]	UpGoodsId[3]	UpGoodsId[4]	UpGoodsId[5]	UpGoodsId[6]	UpGoodsId[7]	UpGoodsId[8]	UpGoodsId[9]	UpGoodsId[10]	UpGoodsId[11]	UpGoodsId[12]	GoodsId[1]	GoodsId[2]	GoodsId[3]	GoodsId[4]	GoodsId[5]	GoodsId[6]	GoodsId[7]	GoodsId[8]	GoodsId[9]	GoodsId[10]	GoodsId[11]	GoodsId[12]	GoodsId[13]	GoodsId[14]	GoodsId[15]	GoodsId[16]	GoodsId[17]	GoodsId[18]	GoodsId[19]	GoodsId[20]	GoodsId[21]	GoodsId[22]	GoodsId[23]	GoodsId[24]	GoodsId[25]	GoodsId[26]	GoodsId[27]	GoodsId[28]	GoodsId[29]	GoodsId[30]	GoodsId[31]	GoodsId[32]	GoodsId[33]	GoodsId[34]	GoodsId[35]	GoodsId[36]	GoodsId[37]	GoodsId[38]	GoodsId[39]	GoodsId[40]	GoodsId[41]	GoodsId[42]	GoodsId[43]	GoodsId[44]	GoodsId[45]	GoodsId[46]	GoodsId[47]	GoodsId[48]	GoodsId[49]	GoodsId[50]	GoodsId[51]	GoodsId[52]	GoodsId[53]	GoodsId[54]	GoodsId[55]	GoodsId[56]	GoodsId[57]	GoodsId[58]	GoodsId[59]	GoodsId[60]	GoodsId[61]	GoodsId[62]	GoodsId[63]	GoodsId[64]	GoodsId[65]	GoodsId[66]
170189	1531004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170190	1531004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170191	1051003												1061003	1031003	1011003	1071003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170192	1051003												1061003	1031003	1011003	1071003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170193	1141003												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170194	1141003												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170195	1031004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170196	1031004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170197	1071003												1061003	1031003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170198	1071003												1061003	1031003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170199	1021004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170200	1021004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170201	1131003												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170202	1131003												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
170203	1061003												1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170204	1041003												1061003	1031003	1011003	1071003	1051003	1021003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170205	1121003												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170206	1031003												1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170207	1531004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170208	1171003												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170209	1011003												1061003	1031003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170210	1021003												1061003	1031003	1011003	1071003	1051003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170211	1051004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170212	1061003												1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170213	1041003												1061003	1031003	1011003	1071003	1051003	1021003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170214	1121003												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170215	1031003												1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170216	1531004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170217	1171003												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170218	1011003												1061003	1031003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170219	1021003												1061003	1031003	1011003	1071003	1051003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1051004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170220	1051004												1061003	1031003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																		
170223	1031003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170224	1061003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170225	1011003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170226	1071003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170227	1051003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170228	1021003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170229	1041003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170230	1021004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170231	1141003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170232	1171003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170233	1121003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170234	1131003												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170235	1031004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170236	1531004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
170237	1051004												1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																																
