Id	Name	Star	Ability	CharacterId	FightEvent	FightEventLevel	FixAttrIds[1]	FixAttrLevels[1]	AttrFixGroupIds[1]	FixAttrIds[2]	FixAttrLevels[2]	AttrFixGroupIds[2]	Load	DecomposeValue	Icon	Quality	Desc	DescTips	DescInitValue	DescFixAttrId	DescCoefficient	Type	IsDisplay
643	Rejuvenating Anchor III	5	916		2230214	3	1	2	102	4	2	702	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip72.png	3	When equipped by a character in the Red Slot, a new BGM will be played for 20s upon casting Signature Move, during which the equipper will recover 15% HP every second.	(Only one Add-on of the same type can be equipped)	40000	4	5000	114	0
644	Rejuvenating Anchor IV	6	1450		2230214	4	1	3	103	4	3	703	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip72.png	4	When equipped by a character in the Red Slot, a new BGM will be played for 20s upon casting Signature Move, during which the equipper will recover 20% HP every second.	(Only one Add-on of the same type can be equipped)	40000	4	5000	114	0
645	Warfare Anchor I	3	290		2230215	1	1	1	101	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip73.png	1	When equipped by a character in the Yellow Slot, a new BGM will be played for 20s upon casting Signature Move, during which the equipper's DMG will increase by 10%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	115	0
646	Warfare Anchor I	3	290		2230215	1	4	1	701	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip73.png	1	When equipped by a character in the Yellow Slot, a new BGM will be played for 20s upon casting Signature Move, during which the equipper's DMG will increase by 10%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	115	0
647	Warfare Anchor II	4	593		2230215	2	4	2	702	2	1	401	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip73.png	2	When equipped by a character in the Yellow Slot, a new BGM will be played for 20s upon casting Signature Move, during which the equipper's DMG will increase by 20%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	115	0
648	Warfare Anchor II	4	593		2230215	2	1	2	102	2	1	401	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip73.png	2	When equipped by a character in the Yellow Slot, a new BGM will be played for 20s upon casting Signature Move, during which the equipper's DMG will increase by 20%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	115	0
649	Warfare Anchor III	5	916		2230215	3	1	2	102	4	2	702	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip73.png	3	When equipped by a character in the Yellow Slot, a new BGM will be played for 20s upon casting Signature Move, during which the equipper's DMG will increase by 30%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	115	0
650	Warfare Anchor IV	6	1450		2230215	4	1	3	103	4	3	703	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip73.png	4	When equipped by a character in the Yellow Slot, a new BGM will be played for 20s upon casting Signature Move, during which the equipper's DMG will increase by 40%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	115	0
651	Simulacrum Contamination I	3	290		2230216	1	1	1	101	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip74.png	1	Upon death, enemies cause 50000 damage to all other nearby enemies.	(Only one Add-on of the same type can be equipped)	40000	1	5000	116	0
652	Simulacrum Contamination I	3	290		2230216	1	4	1	701	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip74.png	1	Upon death, enemies cause 50000 damage to all other nearby enemies.	(Only one Add-on of the same type can be equipped)	40000	1	5000	116	0
653	Simulacrum Contamination II	4	593		2230216	2	4	2	702	2	1	401	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip74.png	2	Upon death, enemies cause 100000 damage to all other nearby enemies.	(Only one Add-on of the same type can be equipped)	40000	1	5000	116	0
654	Simulacrum Contamination II	4	593		2230216	2	1	2	102	2	1	401	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip74.png	2	Upon death, enemies cause 100000 damage to all other nearby enemies.	(Only one Add-on of the same type can be equipped)	40000	1	5000	116	0
655	Simulacrum Contamination III	5	916		2230216	3	1	2	102	4	2	702	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip74.png	3	Upon death, enemies cause 150000 damage to all other nearby enemies.	(Only one Add-on of the same type can be equipped)	40000	4	5000	116	0
656	Simulacrum Contamination IV	6	1450		2230216	4	1	3	103	4	3	703	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip74.png	4	Upon death, enemies cause 200000 damage to all other nearby enemies.	(Only one Add-on of the same type can be equipped)	40000	4	5000	116	0
657	Simulacrum Absorption I	3	290		2230217	1	1	1	101	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip75.png	1	Killing an enemy increases the equipper's ATK and max HP by 5.	(Only one Add-on of the same type can be equipped)	40000	1	5000	117	0
658	Simulacrum Absorption I	3	290		2230217	1	4	1	701	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip75.png	1	Killing an enemy increases the equipper's ATK and max HP by 5.	(Only one Add-on of the same type can be equipped)	40000	1	5000	117	0
659	Simulacrum Absorption II	4	593		2230217	2	4	2	702	2	1	401	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip75.png	2	Killing an enemy increases the equipper's ATK and max HP by 10.	(Only one Add-on of the same type can be equipped)	40000	1	5000	117	0
660	Simulacrum Absorption II	4	593		2230217	2	1	2	102	2	1	401	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip75.png	2	Killing an enemy increases the equipper's ATK and max HP by 10.	(Only one Add-on of the same type can be equipped)	40000	1	5000	117	0
661	Simulacrum Absorption III	5	916		2230217	3	1	2	102	4	2	702	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip75.png	3	Killing an enemy increases the equipper's ATK and max HP by 15.	(Only one Add-on of the same type can be equipped)	40000	4	5000	117	0
662	Simulacrum Absorption IV	6	1450		2230217	4	1	3	103	4	3	703	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip75.png	4	Killing an enemy increases the equipper's ATK and max HP by 20.	(Only one Add-on of the same type can be equipped)	40000	4	5000	117	0
663	Extended Strength I	3	290		2230218	1	1	2	101	1	1	201	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip79.png	1	Dealing Physical DMG to an enemy also inflicts additional damage equal to ATK x{0}% ({3} Might).	(Only one Add-on of the same type can be equipped)	64000	1	800	118	0
664	Extended Strength II	4	593		2230218	2	1	2	701	1	2	201	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip79.png	2	Dealing Physical DMG to an enemy also inflicts additional damage equal to ATK x{0}% ({3} Might).	(Only one Add-on of the same type can be equipped)	128000	1	800	118	0
665	Extended Strength III	5	916		2230218	3	1	3	702	1	2	202	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip79.png	3	Dealing Physical DMG to an enemy also inflicts additional damage equal to ATK x{0}% ({3} Might).	(Only one Add-on of the same type can be equipped)	200000	1	800	118	0
666	Extended Strength IV	6	1450		2230218	4	1	3	102	1	3	203	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip79.png	4	Dealing Physical DMG to an enemy also inflicts additional damage equal to ATK x{0}% ({3} Might).	(Only one Add-on of the same type can be equipped)	320000	1	800	118	0
667	Intensified Attack I	3	290		2230219	1	1	2	101	1	1	201	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip80.png	1	Increases the CRIT Rate of the equipper by {0}% (Might {3}).	(Only one Add-on of the same type can be equipped)	200000	1	2000	280	0
668	Intensified Attack II	4	593		2230219	2	1	2	701	1	2	201	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip80.png	2	Increases the CRIT Rate of the equipper by {0}% (Might {3}).	(Only one Add-on of the same type can be equipped)	400000	1	2000	280	0
669	Intensified Attack III	5	916		2230219	3	1	3	702	1	2	202	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip80.png	3	Increases the CRIT Rate of the equipper by {0}% (Might {3}).	(Only one Add-on of the same type can be equipped)	600000	1	2000	280	0
670	Intensified Attack IV	6	1450		2230219	4	1	3	102	1	3	203	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip80.png	4	Increases the CRIT Rate of the equipper by {0}% (Might {3}).	(Only one Add-on of the same type can be equipped)	800000	1	2000	280	0
671	Suppressive Existence I	3	290		2230220	1	2	2	402	2	1	801	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip81.png	1	Damage all nearby units for 3% of equipper's max HP every 2s.	(Only one Add-on of the same type can be equipped)	40000	2	5000	273	0
672	Suppressive Existence II	4	593		2230220	2	2	2	402	2	2	802	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip81.png	2	Damage all nearby units for 5% of equipper's max HP every 2s.	(Only one Add-on of the same type can be equipped)	40000	2	5000	273	0
673	Suppressive Existence III	5	916		2230220	3	2	3	403	2	2	802	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip81.png	3	Damage all nearby units for 8% of equipper's max HP every 2s.	(Only one Add-on of the same type can be equipped)	40000	2	5000	273	0
674	Suppressive Existence IV	6	1450		2230220	4	2	3	403	2	3	803	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip81.png	4	Damage all nearby units for 10% of equipper's max HP every 2s.	(Only one Add-on of the same type can be equipped)	40000	2	5000	273	0
675	Growth Adjustment I	3	290		2230221	1	2	2	402	2	1	801	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip82.png	1	Recover 5% of the lost HP every second.	(Only one Add-on of the same type can be equipped)	40000	2	5000	119	0
676	Growth Adjustment II	4	593		2230221	2	2	2	402	2	2	802	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip82.png	2	Recover 10% of the lost HP every second.	(Only one Add-on of the same type can be equipped)	40000	2	5000	119	0
677	Growth Adjustment III	5	916		2230221	3	2	3	403	2	2	802	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip82.png	3	Recover 15% of the lost HP every second.	(Only one Add-on of the same type can be equipped)	40000	2	5000	119	0
678	Growth Adjustment IV	6	1450		2230221	4	2	3	403	2	3	803	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip82.png	4	Recover 20% of the lost HP every second.	(Only one Add-on of the same type can be equipped)	40000	2	5000	119	0
679	Reflective Shell I	3	290		2230222	1	3	2	502	3	1	901	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip83.png	1	Return {0}% of the DMG taken (Tenacity {3}) to the attacker.	(Only one Add-on of the same type can be equipped)	6400000	3	40	120	0
680	Reflective Shell II	4	593		2230222	2	3	2	502	3	2	902	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip83.png	2	Return {0}% of the DMG taken (Tenacity {3}) to the attacker.	(Only one Add-on of the same type can be equipped)	12800000	3	40	120	0
681	Reflective Shell III	5	916		2230222	3	3	3	503	3	2	902	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip83.png	3	Return {0}% of the DMG taken (Tenacity {3}) to the attacker.	(Only one Add-on of the same type can be equipped)	20000000	3	40	120	0
682	Reflective Shell IV	6	1450		2230222	4	3	3	503	3	3	903	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip83.png	4	Return {0}% of the DMG taken (Tenacity {3}) to the attacker.	(Only one Add-on of the same type can be equipped)	32000000	3	40	120	0
683	Evasive Probability I	3	290		2230223	1	3	2	502	3	1	901	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip84.png	1	When taking DMG, there is a {0}% (Tenacity {3}) chance to become immune to the DMG. The base chance increases by 1% every second while not taking DMG.	(Only one Add-on of the same type can be equipped)	32000	3	5000	274	0
684	Evasive Probability II	4	593		2230223	2	3	2	502	3	2	902	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip84.png	2	When taking DMG, there is a {0}% (Tenacity {3}) chance to become immune to the DMG. The base chance increases by 1% every second while not taking DMG.	(Only one Add-on of the same type can be equipped)	64000	3	5000	274	0
685	Evasive Probability III	5	916		2230223	3	3	3	503	3	2	902	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip84.png	3	When taking DMG, there is a {0}% (Tenacity {3}) chance to become immune to the DMG. The base chance increases by 1% every second while not taking DMG.	(Only one Add-on of the same type can be equipped)	100000	3	5000	274	0
686	Evasive Probability IV	6	1450		2230223	4	3	3	503	3	3	903	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip84.png	4	When taking DMG, there is a {0}% (Tenacity {3}) chance to become immune to the DMG. The base chance increases by 1% every second while not taking DMG.	(Only one Add-on of the same type can be equipped)	160000	3	5000	274	0
687	Coupling Focus I	3	290		2230224	1	4	2	302	4	1	701	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip85.png	1	Upon dealing Elemental DMG to the enemy, there is a 30% chance to deal bonus damage equal to ATK x{0}% (Focus {3}).	(Only one Add-on of the same type can be equipped)	320000	4	1200	121	0
688	Coupling Focus II	4	593		2230224	2	4	2	302	4	2	702	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip85.png	2	Upon dealing Elemental DMG to the enemy, there is a 30% chance to deal bonus damage equal to ATK x{0}% (Focus {3}).	(Only one Add-on of the same type can be equipped)	640000	4	1200	121	0
689	Coupling Focus III	5	916		2230224	3	4	3	303	4	2	702	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip85.png	3	Upon dealing Elemental DMG to the enemy, there is a 30% chance to deal bonus damage equal to ATK x{0}% (Focus {3}).	(Only one Add-on of the same type can be equipped)	1000000	4	1200	121	0
690	Coupling Focus IV	6	1450		2230224	4	4	3	303	4	3	703	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip85.png	4	Upon dealing Elemental DMG to the enemy, there is a 30% chance to deal bonus damage equal to ATK x{0}% (Focus {3}).	(Only one Add-on of the same type can be equipped)	1600000	4	1200	121	0
691	Last Stand: DMG Increase I	3	290		221001	1	1	1	101	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip050.png	1	Extra DMG increases by 50% when HP is lower than 33%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	150	0
692	Last Stand: DMG Increase I	3	290		221001	1	4	1	701	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip050.png	1	Extra DMG increases by 50% when HP is lower than 33%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	150	0
693	Last Stand: DMG Increase II	4	593		221002	2	4	2	702	2	1	401	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip050.png	2	Extra DMG increases by 100% when HP is lower than 33%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	150	0
694	Last Stand: DMG Increase II	4	593		221002	2	1	2	102	2	1	401	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip050.png	2	Extra DMG increases by 100% when HP is lower than 33%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	150	0
695	Last Stand: DMG Increase III	5	916		221003	3	1	2	102	4	2	702	5	50	Assets/Product/Texture/Image/UiInfestorExplore/Equip050.png	3	Extra DMG increases by 200% when HP is lower than 33%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	150	0
696	Last Stand: DMG Increase IV	6	1450		221004	4	1	3	103	4	3	703	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip050.png	4	Extra DMG increases by 300% when HP is lower than 33%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	150	0
697	Last Stand: Balance I	3	290		221005	1	1	1	101	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip050.png	1	Lose 3% HP every second when HP is higher than 33%; reduce DMG taken by 4% when HP is lower than 33%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	151	0
698	Last Stand: Balance I	3	290		221005	1	4	1	701	2	1	401	3	5	Assets/Product/Texture/Image/UiInfestorExplore/Equip050.png	1	Lose 3% HP every second when HP is higher than 33%; reduce DMG taken by 4% when HP is lower than 33%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	151	0
699	Last Stand: Balance II	4	593		221006	2	4	2	702	2	1	401	4	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip050.png	2	Lose 5% HP every second when HP is higher than 33%; reduce DMG taken by 8% when HP is lower than 33%.	(Only one Add-on of the same type can be equipped)	40000	4	5000	151	0
