Id	StageId	MaxLevel	RecommendationLevel	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	MonsterLevel[1]	MonsterLevel[2]	MonsterLevel[3]
10887	30210345	120	80		910030		910030	1000	1000	1000
10888	30210346	120	80		910031		910031	1000	1000	1000
10889	30210341	120	80		910032		910032	1200	1200	1200
10890	30210342	120	80		910033		910033	1200	1200	1200
10891	30210343	120	80		910034		910034	1200	1200	1200
10892	30210351	120	80					1250	1250	1250
10893	30210304	120	80		910001		910001	50	50	50
10894	30210305	120	80		910002		910002	75	75	75
10895	30210306	120	80		910003		910003	100	100	100
10896	30210307	120	80		910004		910004	125	125	125
10897	30210308	120	80		910005		910005	100	100	100
10898	30210309	120	80		910006		910006	200	200	200
10899	30210310	120	80		910007		910007	250	250	250
10900	30210311	120	80		910008		910008	300	300	300
10901	30210312	120	80		910009		910009	350	350	350
10902	30210313	120	80		910010		910010	350	350	350
10903	30210314	120	80		910011		910011	400	400	400
10904	30210315	120	80		910012		910012	400	400	400
10905	30210316	120	80		910013		910013	400	400	400
10906	30210317	120	80		910014		910014	500	500	500
10907	30210318	120	80		910015		910015	500	500	500
10908	30210319	120	80		910016		910016	500	500	500
10909	30210320	120	80		910017		910017	550	550	550
10910	30210321	120	80		910018		910018	550	550	550
10911	30210322	120	80		910019		910019	550	550	550
10912	30210323	120	80		910020		910020	600	600	600
10913	30210324	120	80		910021		910021	600	600	600
10914	30210325	120	80		910022		910022	800	800	800
10915	30210268	120	80		910023		910023	800	800	800
10916	30210269	120	80		910024		910024	800	800	800
10917	30210270	120	80		910025		910025	800	800	800
10918	30210271	120	80		910026		910026	900	900	900
10919	30210272	120	80		910027		910027	900	900	900
10920	30210273	120	80		910028		910028	900	900	900
10921	30210277	120	80		910029		910029	1000	1000	1000
10922	30210278	120	80		910030		910030	1000	1000	1000
10923	30210279	120	80		910031		910031	1000	1000	1000
10924	30210274	120	80		910032		910032	1200	1200	1200
10925	30210275	120	80		910033		910033	1200	1200	1200
10926	30210276	120	80		910034		910034	1200	1200	1200
10927	30210281	120	80					1250	1250	1250
10928	30101019	120	80					300	300	300
10929	30161131	120	70					1230	1230	1230
10930	30161132	120	70					346	346	346
10931	30161133	120	70					270	270	270
10932	30161134	120	70					450	450	450
10933	30161135	120	70					247	247	247
10934	30161136	120	70					457	457	457
10935	30161137	120	70					800	800	800
10936	30161138	120	70					978	978	978
10937	30161139	120	70					328	328	328
10938	30161140	120	70					494	494	494
10939	30161141	120	70					541	541	541
10940	30161142	120	70					1309	1309	1309
10941	30161143	120	70					849	849	849
10942	30161144	120	70					487	487	487
10943	30161145	120	70					1197	1197	1197
10944	30161146	120	70					1404	1404	1404
10945	30161147	120	70					378	378	378
10946	30161148	120	70					656	656	656
10947	30161149	120	70					480	480	480
10948	30161150	120	70					864	864	864
10949	30161151	120	70					1640	1640	1640
10950	30161152	120	70					1955	1955	1955
10951	30161153	120	70					1035	1035	1035
10952	30161154	120	70					413	413	413
10953	30161155	120	70					580	580	580
10954	30161156	120	70					392	392	392
10955	30161157	120	70					600	600	600
10956	30161158	120	70					1093	1093	1093
10957	30161159	120	70					2733	2733	2733
10958	30161160	120	70					1640	1640	1640
10959	30161161	120	70					849	849	849
10960	30090676	54	50	2117007		211631		86	93	73
10961	30090677	54	50	2117007		211631		110	96	75
10962	30090678	54	50	2117007		211631		136	98	77
10963	30090679	54	50	2117007		211631		188	110	86
10964	30090680	54	50	2117007		211631		250	120	95
10965	30090676	69	65	2117007		211631		123	162	127
10966	30090677	69	65	2117007		211631		185	170	133
10967	30090678	69	65	2117007		211631		246	178	140
10968	30090679	69	65	2117007		211631		321	186	145
10969	30090680	69	65	2117007		211631		402	193	151
10970	30090676	120	80	2117007		211631		168	235	183
10971	30090677	120	80	2117007		211631		258	243	190
10972	30090678	120	80	2117007		211631		357	252	197
10973	30090679	120	80	2117007		211631		462	261	205
10974	30090680	120	80	2117007		211631		516	271	211
10975	30090681	54	50	2117008		211632		86	93	73
10976	30090682	54	50	2117008		211632		110	96	75
10977	30090683	54	50	2117008		211632		136	98	77
10978	30090684	54	50	2117008		211632		188	110	86
10979	30090685	54	50	2117008		211632		250	120	95
10980	30090681	69	65	2117008		211632		123	162	127
10981	30090682	69	65	2117008		211632		185	170	133
10982	30090683	69	65	2117008		211632		246	178	140
10983	30090684	69	65	2117008		211632		321	186	145
10984	30090685	69	65	2117008		211632		402	193	151
10985	30090681	120	80	2117008		211632		168	235	183
10986	30090682	120	80	2117008		211632		258	243	190
10987	30090683	120	80	2117008		211632		357	252	197
10988	30090684	120	80	2117008		211632		462	261	205
10989	30090685	120	80	2117008		211632		516	271	211
10990	10170106	54	50	100801010	10120125	100801	10120125	350	350	350
10991	10170112	54	50	100801010	10120125	100801	10120125	450	450	450
10992	10170114	54	50	100801010	10120125	100801	10120125	550	550	550
10993	10170115	54	50	100801010	10120125	100801	10120125	650	650	650
10994	10170116	54	50	100801010	10120125	100801	10120125	750	750	750
10995	10170119	54	50	100801010	10120125	100801	10120125	750	750	750
10996	10170120	54	50	100801010	10120125	100801	10120125	750	750	750
10997	10170121	54	50	100801010	10120125	100801	10120125	750	750	750
10998	10170123	54	50	100801010	10120125	100801	10120125	750	750	750
10999	10170124	54	50	100801010	10120125	100801	10120125	500	500	500
11000	10170125	54	50	100801010	10120125	100801	10120125	830	830	830
11001	10170106	79	65	100801010	10120125	100801	10120125	350	350	350
11002	10170112	79	65	100801010	10120125	100801	10120125	450	450	450
11003	10170114	79	65	100801010	10120125	100801	10120125	550	550	550
11004	10170115	79	65	100801010	10120125	100801	10120125	650	650	650
11005	10170116	79	65	100801010	10120125	100801	10120125	750	750	750
11006	10170119	79	65	100801010	10120125	100801	10120125	750	750	750
11007	10170120	79	65	100801010	10120125	100801	10120125	750	750	750
11008	10170121	79	65	100801010	10120125	100801	10120125	750	750	750
11009	10170123	79	65	100801010	10120125	100801	10120125	750	750	750
11010	10170124	79	65	100801010	10120125	100801	10120125	350	350	350
11011	10170125	79	65	100801010	10120125	100801	10120125	830	830	830
11012	10170106	120	75	100801010	10120125	100801	10120125	350	350	350
11013	10170112	120	75	100801010	10120125	100801	10120125	450	450	450
11014	10170114	120	75	100801010	10120125	100801	10120125	550	550	550
11015	10170115	120	75	100801010	10120125	100801	10120125	650	650	650
11016	10170116	120	75	100801010	10120125	100801	10120125	750	750	750
11017	10170119	120	75	100801010	10120125	100801	10120125	750	750	750
11018	10170120	120	75	100801010	10120125	100801	10120125	750	750	750
11019	10170121	120	75	100801010	10120125	100801	10120125	750	750	750
11020	10170123	120	75	100801010	10120125	100801	10120125	750	750	750
11021	10170124	120	75	100801010	10120125	100801	10120125	350	350	350
11022	10170125	120	75	100801010	10120125	100801	10120125	830	830	830
11023	30161240	120	52					1500	1500	1500
11024	30161241	120	52					2500	2500	2500
11025	30161242	120	52					1000	1000	1000
11026	30161243	120	52					3000	3000	3000
11027	30161244	120	52					1500	1500	1500
11028	30161245	120	52					1500	1500	1500
11029	30161246	120	52					2000	2000	2000
11030	30161247	120	52					1300	1300	1300
11031	30161248	120	52					3000	3000	3000
11032	30161249	120	52					3000	3000	3000
11033	30161250	120	52					2500	2500	2500
11034	30161251	120	52					2000	2000	2000
11035	30161252	120	52					3500	3500	3500
11036	30161253	120	52					2000	2000	2000
11037	30161254	120	52					3000	3000	3000
11038	30161255	120	52					4000	4000	4000
11039	30161256	120	52					2500	2500	2500
11040	30161257	120	52					1400	1400	1400
11041	30161258	120	52					1500	1500	1500
11042	30161259	120	52					2000	2000	2000
11043	30161260	120	52					1500	1500	1500
11044	30161261	120	52					1500	1500	1500
11045	30161262	120	52					1500	1500	1500
11046	30161263	120	52					3500	3500	3500
11047	30161264	120	52					2000	2000	2000
11048	30100868	120	52		12051		12051	300	225	150
11049	30100869	120	52		12051		12051	300	225	150
11050	30100870	120	52		12051		12051	300	225	150
11051	30100871	120	52		12051		12051	120	120	120
11052	30100872	120	52		30100801		30100801	300	225	150
11053	30101020	120	80		12051		12051	300	130	150
11054	30160508	120	80					400	400	250
11055	30160509	120	80					1107	1107	250
11056	30302001	120	80					250	250	250
11057	30302002	120	80					500	500	500
11058	30302003	120	80					750	750	750
11059	30302004	120	80					1000	1000	1000
11060	30302005	120	80					1280	1280	1280
11061	13012913	120	1					300	300	300
11062	13012916	120	1					300	300	300
11063	30090686	54	50	2117009		211641		86	93	73
11064	30090687	54	50	2117009		211641		110	96	75
11065	30090688	54	50	2117009		211641		136	98	77
11066	30090689	54	50	2117009		211641		188	110	86
11067	30090690	54	50	2117009		211641		250	120	95
11068	30090686	69	65	2117009		211641		123	162	127
11069	30090687	69	65	2117009		211641		185	170	133
11070	30090688	69	65	2117009		211641		246	178	140
11071	30090689	69	65	2117009		211641		321	186	145
11072	30090690	69	65	2117009		211641		402	193	151
11073	30090686	120	80	2117009		211641		168	235	183
11074	30090687	120	80	2117009		211641		258	243	190
11075	30090688	120	80	2117009		211641		357	252	197
11076	30090689	120	80	2117009		211641		462	261	205
11077	30090690	120	80	2117009		211641		516	271	211
11078	30090691	54	50	2117010		211642		86	93	73
11079	30090692	54	50	2117010		211642		110	96	75
11080	30090693	54	50	2117010		211642		136	98	77
11081	30090694	54	50	2117010		211642		188	110	86
11082	30090695	54	50	2117010		211642		250	120	95
11083	30090691	69	65	2117010		211642		123	162	127
11084	30090692	69	65	2117010		211642		185	170	133
11085	30090693	69	65	2117010		211642		246	178	140
11086	30090694	69	65	2117010		211642		321	186	145
11087	30090695	69	65	2117010		211642		402	193	151
11088	30090691	120	80	2117010		211642		168	235	183
11089	30090692	120	80	2117010		211642		258	243	190
11090	30090693	120	80	2117010		211642		357	252	197
11091	30090694	120	80	2117010		211642		462	261	205
11092	30090695	120	80	2117010		211642		516	271	211
11093	30101022	120	80		12051		12051	300	130	150
11094	30100873	120	52		12051		12051	300	225	150
11095	30100874	120	52		12051		12051	300	225	150
11096	30100875	120	52		12051		12051	120	120	120
11097	30160510	120	80					120	120	120
11098	30160511	120	80					550	550	550
11099	30160512	120	80					750	750	750
11100	30061810	120	1					300	300	300
11101	30061811	120	1					300	300	300
11102	30061812	120	1					265	265	265
11103	30061813	120	1					300	300	300
11104	30061814	120	1					280	280	280
11105	30061815	120	1					230	230	230
11106	30061816	120	1					230	230	230
11107	30061817	120	1					280	280	280
11108	30061818	120	1					300	300	300
11109	30061819	120	1					250	250	250
11110	30061820	120	1					400	400	400
11111	30061821	120	1					450	450	450
11112	30061822	120	1					535	535	535
11113	30061823	120	1					500	500	500
11114	30061824	120	1					400	400	400
11115	30061825	120	1					420	420	420
11116	30061826	120	1					375	375	375
11117	30061827	120	1					500	500	500
11118	30061828	120	1					450	450	450
11119	30061829	120	1					400	400	400
11120	30061830	120	1					570	570	570
11121	30061831	120	1					500	500	500
11122	30061832	120	1					500	500	500
11123	30061833	120	1					700	700	700
11124	30061834	120	1					500	500	500
11125	30061835	120	1					550	550	550
11126	30061836	120	1					500	500	500
11127	30061837	120	1					530	530	530
11128	30061838	120	1					870	870	870
11129	30061839	120	1					1215	1215	1215
11130	30061840	120	1					1845	1845	1845
11131	30061841	120	1					530	530	530
11132	30061842	120	1					445	445	445
11133	30061843	120	1					1260	1260	1260
11134	30061844	120	1					530	530	530
11135	30061845	120	1					245	245	245
11136	30061846	120	1					825	825	825
11137	30061910	120	1					390	390	390
11138	30061911	120	1					265	265	265
11139	30061912	120	1					290	290	290
11140	30061913	120	1					300	300	300
11141	30061926	120	1					400	400	400
11142	30061927	120	1					400	400	400
11143	30061928	120	1					565	565	565
11144	30061929	120	1					450	450	450
11145	30061932	120	1					750	750	750
11146	30061933	120	1					575	575	575
11147	30061934	120	1					500	500	500
11148	30061935	120	1					550	550	550
11149	30061937	120	1					700	700	700
11150	30061850	120	1					570	570	570
11151	30061851	120	1					510	510	510
11152	30061852	120	1					600	600	600
11153	30061853	120	1					550	550	550
11154	30061854	120	1					470	470	470
11155	30061855	120	1					470	470	470
11156	30061856	120	1					500	500	500
11157	30061857	120	1					550	550	550
11158	30061858	120	1					740	740	740
11159	30061952	120	1					450	450	450
11160	30061953	120	1					400	400	400
11161	30061954	120	1					700	700	700
11162	30061956	120	1					520	520	520
11163	30061862	120	1					900	900	900
11164	30061863	120	1					800	800	800
11165	30061864	120	1					950	950	950
11166	30061865	120	1					650	650	650
11167	30061866	120	1					600	600	600
11168	30061867	120	1					550	550	550
11169	30061868	120	1					650	650	650
11170	30061869	120	1					950	950	950
11171	30061870	120	1					715	715	715
11172	30202600	120	1					1000	1000	1000
11173	30202601	120	1					1000	1000	1000
11174	30202602	120	1					1000	1000	1000
11175	30202603	120	1					1000	1000	1000
11176	30202604	120	1					1000	1000	1000
11177	30202605	120	1					1000	1000	1000
11178	30202606	120	1					1000	1000	1000
11179	30202607	120	1					1000	1000	1000
11180	30202608	120	1					1000	1000	1000
11181	30202609	120	1					1000	1000	1000
11182	30202610	120	1					1000	1000	1000
11183	30202611	120	1					1000	1000	1000
11184	30202612	120	1					1000	1000	1000
11185	30202613	120	1					1000	1000	1000
11186	30202614	120	1					1000	1000	1000
11187	30202615	120	1					1000	1000	1000
11188	30202616	120	1					1000	1000	1000
11189	30202617	120	1					1000	1000	1000
11190	30202618	120	1					1000	1000	1000
11191	30202619	120	1					1000	1000	1000
11192	30202620	120	1					1000	1000	1000
11193	30202621	120	1					1000	1000	1000
11194	30202622	120	1					1000	1000	1000
11195	30202623	120	1					1000	1000	1000
11196	30202624	120	1					1000	1000	1000
11197	30202625	120	1					1000	1000	1000
11198	30202626	120	1					1000	1000	1000
11199	30202627	120	1					1000	1000	1000
11200	30202628	120	1					1000	1000	1000
11201	30202629	120	1					1000	1000	1000
11202	30202630	120	1					1000	1000	1000
11203	30202631	120	1					1000	1000	1000
11204	30202632	120	1					1000	1000	1000
11205	30202633	120	1					1000	1000	1000
11206	30202634	120	1					1000	1000	1000
11207	30202635	120	1					1000	1000	1000
11208	30202636	120	1					1000	1000	1000
11209	30202637	120	1					1000	1000	1000
11210	30202638	120	1					1000	1000	1000
11211	30202639	120	1					1000	1000	1000
11212	30202640	120	1					1000	1000	1000
11213	30202641	120	1					1000	1000	1000
11214	30202642	120	1					1000	1000	1000
11215	30202643	120	1					1000	1000	1000
11216	30202644	120	1					1000	1000	1000
11217	30202645	120	1					1000	1000	1000
11218	30202646	120	1					1000	1000	1000
11219	30202647	120	1					1000	1000	1000
11220	30202648	120	1					1000	1000	1000
11221	30202649	120	1					1000	1000	1000
11222	30202650	120	1					1000	1000	1000
11223	30202651	120	1					1000	1000	1000
11224	30202652	120	1					1000	1000	1000
