StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	PreEventId[4]	ClearEventId[1]	ClearEventId[2]	ClearEventId[3]	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	PreStageId[4]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	DescEventId[1]	DescEventId[2]	DescEventId[3]	SettleLoseTipId	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable	ResetHpCount[1]	ResetHpCount[2]	ResetHpCount[3]	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability
30210273	EX-03				41		20017			1													1	40		0		40				3			1	300							910028		910028																		Carefully consider your team setup.	Recommended after you have at least eight MAX members.														2	1										Square			1	2	3											
30210274	EX-01				41		20017			1													1	40		0		40				3			1	300							910032		910032																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210275	EX-02				41		20017			1													1	40		0		40				3			1	300							910033		910033																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210276	EX-03				41		20017			1													1	40		0		40				3			1	300							910034		910034																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210277	EX-01				41		20017			1													1	40		0		40				3			1	300							910029		910029																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210278	EX-02				41		20017			1													1	40		0		40				3			1	300							910030		910030																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210279	EX-03				41		20017			1													1	40		0		40				3			1	300							910031		910031																		Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210280	INF-01				41		20017			1													1	40		0		40				3			1	300																											Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210281	INF-01				41		20017			1													1	40		0		40				3			1	300																											Carefully consider your team setup.	Recommended after you have at least nine MAX members.														2	1										Square			1	2	3											
30210282	VH-01				41		20017			1													1	40		0		40				3			1	300							910001		910001																		Carefully consider your team setup.	Recommended after you have at least three 2★ members.														2	1										Square			1	2	3											
30210283	VH-02				41		20017			1													1	40		0		40				3			1	300							910002		910002																		Carefully consider your team setup.	Recommended after you have at least three 2★ members.														2	1										Square			1	2	3											
30210284	VH-01				41		20017			1													1	40		0		40				3			1	300							910003		910003																		Carefully consider your team setup.	Recommended after you have at least three 4★ members.														2	1										Square			1	2	3											
30210285	VH-02				41		20017			1													1	40		0		40				3			1	300							910004		910004																		Carefully consider your team setup.	Recommended after you have at least three 4★ members.														2	1										Square			1	2	3											
30210286	VH-01				41		20017			1													1	40		0		40				3			1	300							910005		910005																		Carefully consider your team setup.	Recommended after you have at least three 8★ members.														2	1										Square			1	2	3											
30210287	VH-02				41		20017			1													1	40		0		40				3			1	300							910006		910006																		Carefully consider your team setup.	Recommended after you have at least three 8★ members.														2	1										Square			1	2	3											
30210288	VH-01				41		20017			1													1	40		0		40				3			1	300							910007		910007																		Carefully consider your team setup.	Recommended after you have at least four 10★ members.														2	1										Square			1	2	3											
30210289	VH-02				41		20017			1													1	40		0		40				3			1	300							910008		910008																		Carefully consider your team setup.	Recommended after you have at least four 10★ members.														2	1										Square			1	2	3											
30210290	VH-01				41		20017			1													1	40		0		40				3			1	300							910009		910009																		Carefully consider your team setup.	Recommended after you have at least four 12★ members.														2	1										Square			1	2	3											
30210291	VH-02				41		20017			1													1	40		0		40				3			1	300							910010		910010																		Carefully consider your team setup.	Recommended after you have at least four 12★ members.														2	1										Square			1	2	3											
30210292	VH-01				41		20017			1													1	40		0		40				3			1	300							910011		910011																		Carefully consider your team setup.	Recommended after you have at least five 15★ members.														2	1										Square			1	2	3											
30210293	VH-02				41		20017			1													1	40		0		40				3			1	300							910012		910012																		Carefully consider your team setup.	Recommended after you have at least five 15★ members.														2	1										Square			1	2	3											
30210294	VH-03				41		20017			1													1	40		0		40				3			1	300							910013		910013																		Carefully consider your team setup.	Recommended after you have at least five 15★ members.														2	1										Square			1	2	3											
30210295	VH-01				41		20017			1													1	40		0		40				3			1	300							910014		910014																		Carefully consider your team setup.	Recommended after you have at least five 18★ members.														2	1										Square			1	2	3											
30210296	VH-02				41		20017			1													1	40		0		40				3			1	300							910015		910015																		Carefully consider your team setup.	Recommended after you have at least five 18★ members.														2	1										Square			1	2	3											
30210297	VH-03				41		20017			1													1	40		0		40				3			1	300							910016		910016																		Carefully consider your team setup.	Recommended after you have at least five 18★ members.														2	1										Square			1	2	3											
30210298	VH-01				41		20017			1													1	40		0		40				3			1	300							910017		910017																		Carefully consider your team setup.	Recommended after you have at least six 21★ members.														2	1										Square			1	2	3											
30210299	VH-02				41		20017			1													1	40		0		40				3			1	300							910018		910018																		Carefully consider your team setup.	Recommended after you have at least six 21★ members.														2	1										Square			1	2	3											
30210300	VH-03				41		20017			1													1	40		0		40				3			1	300							910019		910019																		Carefully consider your team setup.	Recommended after you have at least six 21★ members.														2	1										Square			1	2	3											
30210301	VH-01				41		20017			1													1	40		0		40				3			1	300							910020		910020																		Carefully consider your team setup.	Recommended after you have at least seven 25★ members.														2	1										Square			1	2	3											
