Id	AttribId	PromotedId	Kind	Type	Note	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	AttribType	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	OffsetScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	HasSprintState	SprintMotionOffset	CollisionPriority	ForceSqueezeOut	UseShadowMesh	ShadowQuadScale	DisableMotionRotation	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
92990	9099	9199	2	2		Trailblazing Surfer (Basic)				0		Me1SkaterboyMd010001		1		0.7	0.7	1			1	1	1			0	5	0.8	2	1	0	0	0.3	10									0.05	0							3			0.7		90990098	90990096	90990094	90990092		9099	900007	900008	100027	900011	900051	909922	909923					909901	909902	909903	909904	909905	909906	909907	909908	909909	909910	909911	909912	909913	909914	909915	909916	909917	909918	909919	909920	909921	909922	909923	909924	909925																																																																											
93012	9301	9199	3	1		DB02-Sanitizer (Basic)	1			0		Mo1QingjiejiqiMd010001		1		1	1	1			1	1	1			0	3	0.8	2	1.5			0.3	20									3	0			1				3			1		93010098	93010096	93010094	93010092		9301	900007	900008	100027	900011	900051	906401						930101	930102	930103	930104	930105	930106	930107	930108	930109	930110	930111	930112	930113	930114	930115	930116	930117	930118	930119	930120	930121	930122	930123																																																																													
93022	9302	9199	3	3		SSG-Meanderer (Basic)	1			0		Mo1ShuixiyiMd010001		1		1.9	1	1			1.5	1	1			0	3	0.8	2	1.5			0.3	20									2	0			1				3			1		93020098	93020096	93020094	93020092		9302	900007	900008	100027	900011	900051	906401	930203	930204				930201	930202	930203	930204	930205	930206	930207	930208	930209	930210	930211	930212	930213	930214	930215	930216	930217	930218																																																																																		
93032	9303	9199	3	2		Hetero-Sapien (Basic)	1			0		Mo1SemifiniMd010001		1		1.2	1	1			1.2	1	1.2			0	3	0.8	2	1.5			0.3	20									2.133	0							3			1		93030098	93030096	93030094	93030092		9303	900007	900008	100027	900011	900051	906401	930312					930301	930302	930303	930304	930305	930306	930307	930308	930309	930310	930311	930312	930313	930314	930315	930316																																																																																				
93052	9305	9199	3	2		Construct (Female) (Basic)	1			0		Mo1CyborgsoldierMd10001		1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2.2	0							3			1		93050098	93050096	93050094	93050092		9305	900007	900008	100027	900011	900051							930501	930502	930503	930504	930505	930506	930507	930508	930509	930510	930511	930512	930513	930514	930515	930516	930517	930518	930519																																																																																	
93062	9306	9199	3	2		Construct Captain (Female) (Basic)	1			0		Mo1CyborgleaderMd10001		1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2.2	0							3			1		93060098	93060096	93060094	93060092		9306	900007	900008	100027	900011	900051	930620						930601	930602	930603	930604	930605	930606	930607	930608	930609	930610	930611	930612																																																																																								
93072	9307	9199	2	2		Sanctuary Guard (Basic)	1			0		Me1ShengtangMd010001		1		1	1	1			1	1	1			0	3	0.8	2	1.5			0.3	20									1.71	0							3			1		93070098	93070096	93070094	93070092		9307	900007	900008	100027	900011	900051	930734						930701	930702	930703	930704	930705	930706	930707	930708	930709	930710	930711	930712	930713	930714	930715																																																																																					
93101	9310	9199	3	3		Treant (Ordinary)	1			0		Mo1ShujingMd010001		1		1.5	1.7	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2.1	0							3			0		93100098	93100096	93100094	93100092		9310	900007	900008	100027	900011	900051	906401	745158	745159	745193			931001	931002	931003	931004	931005	931006	931007	931008	931009	931010	931011	931012	931013	931014																																																																																						
93114	9311	9199	3	3		Fairy (Basic)	1			0		Mo1XiaojinglingMd010001		1		0.7	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									0	0							3			0.7		93110098	93110096	93110094	93110092		9311	900007	900008	100027	900011	900051	931119	745194					931101	931102	931103	931104	931105																																																																																															
93172	9317	9199	2	2		Wheel of Fortune (Basic)	1			0		Me1HetimingyunzhilunMd010001		1		1	1	1	1		1	1	1			0	5	0.8	2	1.5			0.3	10									2	0							3			1		93110098	93110096	93110094	93110092		9317	900007	900008	100027	900011	900051	931756	931757	931758				931701	931702	931703	931704	931705	931706	931707	931708	931709	931710	931711	931712	931713	931714	931715	931716	931717	931718	931719	931720	931721	931722	931723	931724	931725	931726																																																																										
96080	9	9	2	3		Supply Crate	1			0		Mt1BujixiangMd000001		1		1.1	1.1	0.1			1	1	1			0	3	0.8	2	1.5			0.3	20	0								2.5								3			1.1		96080098	96080096	96080094	96080092			800009	800008	100097	100079																																																																																																											
96160	9003	9300	2	3		Iso-Device	1			0		Mt1GelizhuangzhiMd000001		1		0.8	0.8	0.8	1		1	1	1			1	1	0.8	1	1.5	0		99999	20	0								2.5								3			0.8		20160098	20160096	20160094	20160092			100018	100019	700027									201601	201602	201603	201604	201605																																																																																															
96161	9003	9300	2	3		Restraint Device	1			0		Mt1GelizhuangzhiMd000001		1		0.8	0.8	0.8	1		1	1	1			1	1	0.8	1	1.5	0		99999	20	0								2.5								3			0.8		20160098	20160096	20160094	20160092			100018	100019	700027									201601	201602	201603	201604	201605																																																																																															
96162	9003	9300	2	3		Signal Launcher	1			0		Mt1PagerMd01001		1		0.8	0.8	0.8	1		1	1	1			1	1	0.8	1	1.5	0		99999	20	0								2.5								3			0.8		20090098	20090096	20090094	20090092			100018	100019	700027									200901	200902	200903	200904	200905																																																																																															
97110	9753	9753	2	3		Terrapod (Extreme)	1			0		Me1ZilujingweiMd000001		1		1.1	1.1	0.1			1	1	1			0	5	1.5	2	1.5			0	20	0								3								3			1.1		99530098	99530096	99530094	99530092		9044	900008	100027	900011	970006	971101							995301	995302	995303	995304	995305	995306	995307	995308	995309	995310	995311	995312	995313	995314																																																																																						
97120	9754	9754	2	3		Terrapod	1			0		Me1ZilujingweiMd000001		1		1	1				1	1	1			0	6	1.5	2	1.5			0.3	20									0.95	0							3			1		90440098	90440096	90440094	90440092		9044												904401	904402	904403	904404	904405	904406	904407	904408	904409	904410	904411	904412	904413	904414																																																																																						
97610	9751	9751	2	3		Terrapod	1			0		Me1ZilujingweiMd000001		1		1.1	1.1	0.1			1	1	1			0	2	1.5	2	1.5			0	20	0								3								3			1.1		97110098	97110096	97110094	97110092		9711	900008	100027	900011	970006	971101							971101	971102	971103	971104	971105	971106	971107	971108	971109	971110	971111																																																																																									
97620	9752	9752	2	3		Terrapod	1			0		Me1ZilujingweiMd000001		1		1.1	1.1	0.1			1	1	1			0	3	1.5	2	1.5			0	20	0								3								3			1.1		97120098	97120096	97120094	97120092		9712	900008	100027	900011	970006	971101							971201	971202	971203	971204	971205	971206	971207	971208	971209	971210	971211	971212	971213	971214	971215	971216	971217	971218	971219	971220	971221	971222	971223	971224	971225	971226	971227	971228	971229	971230																																																																						
97508	14	9100		1		Dagger1				0		Mt1DubianfeijiMd000001	4.5	1		2.5	1	1			1	1	1		900000	0	10	0.8	2	9999	0.2		0.7	10		1#975106|2#975107|3#975108	1#1#15|2#1#15|3#1#15						1.9	1							3			1		97510098	97510096	97510094	97510092		9751	999522	999523	999526									975101	975102	975104	975105	975106	975107	975108	975109	975110	975111	975112	975113	975114	975115	975116	975117	975118	975119	975120	975121	975122	975123	975124	975125	975126	975127																																																																										
97509	15			1		Unidentified Enemy Aircraft - α				0		Mt1DubiandibingfeijiMd000001		1		1	1	0.1			1	1	1			0	3	0.8	2	1.5	0.2		0.7	10									0.1	1							3			1		97520098	97520096	97520094	97520092		9752	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97510	16			1		Unidentified Enemy Aircraft - β				0		Mt1DubiandibingfeijiMd000001		1		1.2	1.2	0.1			1.2	1	1			0	3	0.8	2	1.5	0.2		0.7	10									0.1	1							3			1.2		97530098	97530096	97530094	97530092		9753	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97511	17			1		Unidentified Enemy Aircraft - γ				0		Mt1DubiandibingfeijiMd000001		1		1.5	1.5	0.1			1.5	1	1			0	3	0.8	2	1.5	0.2		0.7	10									0.1	1							3			1.5		97540098	97540096	97540094	97540092		9754	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97512	18			1		Unidentified Enemy Aircraft - δ				0		Mt1DubiandibingfeijiMd000001		1		2	2	0.1			2	1	1			0	3	0.8	2	1.5	0.2		0.7	10									0.1	1							3			2		97550098	97550096	97550094	97550092		9755	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97513	19			1		Unidentified Enemy Aircraft - ε				0		Mt1DubiandibingfeijiMd000001		1		3	3	0.1			3	1	1			0	3	0.8	2	1.5	0.2		0.7	10									0.1	1							3			3		97560098	97560096	97560094	97560092		9756	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97514	21			1		Dagger2				0		Mt1DubianfeijiMd000002		1		3	1	1			0.7	1	1			0	10	0.8	2	1.5	0.2		0.7	10									1.9	1							3			3		97580098	97580096	97580094	97580092		9758	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97515	14			1		Dagger1				0		Mt1DubianfeijiMd000001		1		1	1	0.1			0.3	1	2		900000	0	10	0.8	2	1.5	0.2		0.7	10		1#975106|2#975107|3#975108	1#1#15|2#1#15|3#1#15						1.9	1							3			1		97510098	97510096	97510094	97510092		9751	999522	999523	999526									975101	975102	975104	975105	975106	975107	975108	975109	975110	975111	975112	975113	975114	975115	975116	975117	975118	975119	975120	975121	975122	975123	975124	975125	975126	975127																																																																										
97516	14	9100		1		Dagger1				0		Mt1DubianfeijiMd000001	2	1		1	1	0.1			1	1	1		900000	0	10	0.8	2	9999	0.2		0.7	10		1#975106|2#975107|3#975108	1#1#15|2#1#15|3#1#15						1.9	1							3			1		97510098	97510096	97510094	97510092		9751	999522	999523	999526									975101	975102	975104	975105	975106	975107	975108	975109	975110	975111	975112	975113	975114	975115	975116	975117	975118	975119	975120	975121	975122	975123	975124	975125	975126	975127																																																																										
97517	9700	9399	2	3		Ambulance				0		Mo1JiuhucheMd010001		2	1017010601	4.5	4.5	0.5			0.5	1	0.5			0	5	0.8	2	1.5			0.3	20									0.05	0							100	1																																																																																																																								
97518	14	9100		1		Small Device				0		S01405_01gelizhuangzhi	-1	1		1	1	0.1			1	1	1		900000	0	10	0.8	2	9999	0.2		0.7	10		1#975106|2#975107|3#975108	1#1#15|2#1#15|3#1#15						1.9	1							4			1		97510098	97510096	97510094	97510092																																																																																																																	
97519	9700	9399	2	3		Floating Plot				0		S07000azhuzi2		1		0.1	1	0.2			1.6	1	1.1	1.1		0	5	0.8	2	1.5	0		0.3	10									4.4	0							3			1																																																																																																																						
97520	1009	9199	3	2		Ayla Standing Still (For Performance)	1			0		R2AilaMd019301		1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2.2	0							3			1																																																																																																																						
96170	9003	9300	2	3		Rail Heterozygote (Left Limb)	1			0		Mo1XiulijigongMd000001		1		0.7	0.7	0.1			1.2	1	1.2			0	5	0.8	2	1.5	0		0.3	20									0.05	0							3			0.7		90030098	90030096	90030094	90030092		9003	900007	900008	100027	900011	900051							900301	900302	900303	900304	900305	900306																																																																																														
96171	9003	9300	2	3		Rail Heterozygote (Middle Limb)	1			0		Mo1XiulijigongMd000001		1		0.7	0.7	0.1			1.2	1	1.2			0	5	0.8	2	1.5	0		0.3	20									0.05	0							3			0.7		90030098	90030096	90030094	90030092		9003	900007	900008	100027	900011	900051							900301	900302	900303	900304	900305	900306																																																																																														
96172	9003	9300	2	3		Rail Heterozygote (Right Limb)	1			0		Mo1XiulijigongMd000001		1		0.7	0.7	0.1			1.2	1	1.2			0	5	0.8	2	1.5	0		0.3	20									0.05	0							3			0.7		90030098	90030096	90030094	90030092		9003	900007	900008	100027	900011	900051							900301	900302	900303	900304	900305	900306																																																																																														
96180	9001	9300	2	3		Cart				0		S02103_TuicheAni		2	840073	1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									0.05	0							100	1																																																																																																																								
98010	9043	9100		3		Blademaster				0		Me1SwordMd002001		1		1.1	1.1				1	1	1		900000	0	10	0.8	2	1.5			0	10		1#980101|2#980102|3#980103|4#980104|5#980105|6#980106	1#1#15|2#1#15|3#1#15						1.5	0							3			1.1		98010098	98010096	98010094	98010092		9801	900008	100027	900011	970006								980101	980102	980103	980104	980105	980106	980107	980108	980109	980116	980117	980118	980119																																																																																							
99000	9900	9901	3	3		Repairer (Execute BETA)	1			0		Mo1XiulijigongMd000001		1		0.7	0.7	0.1			0.8	1	0.8			0	5	0.8	2	1.5	0		0.3	20									0.05	0							3			0.7		90030098	90030096	90030094	90030092		9003	900007	900008	100027	900011	900051	730007	900109				920300	900301	900302	900303	900304	900305	900306																																																																																														
8323	84		3	1		Watermelon Module	1			0		MbXiguafangkuaiMd010001		1		1	1	0.1	1		3	3	1			0	10	1.7	1	1	0.2		0.7	5	0								0	1							3			2.5		83210098	83210096	83210094	83210092			100097	100098	800009	800008	800045	950132	904362																																																																																																								
8324	84	9303	3	1		Watermelon	1			0		Mb1XiguazuqiuMd010001		1		1	1	0.1	1		10	10	1			0	10	1.7	1	1	0.2		0.7	5	0								0	1							3			2.5		83210098	83210096	83210094	83210092			100097	100098	800009	800008	800045																																																																																																										
99166	14			1		2-Year Anniversary Plane				0		Mt1DubianfeijiMd000001		1		1	1	0.1			1	1	1			0	10	0.8	2	1.5	0.2		0.7	10									0	0							3			1								999522											991120	991121	991130	991131																																																																																																
99167	14			1		2-Year Anniversary Plane 2.5				0		Mt1DubianfeijiMd000001	3	1		1	1	0.1			2.5	1	1			0	10	0.8	2	1.5	0.2		0.7	10									0	0							3			1								999522											991120	991121	991130	991131																																																																																																
99170	88	9199	2	3		Obelisk	1			0		Mo1ShouhuzheMd000001		1		1	1	0.8			1.2	1	1.2			0	5	1	2	1.5			0.3	20									0.05	0							3			1		90190098	90190096	90190094	90190092		9019																																																																																																															
